sample_1	sample_2	Type	sample_1_reads	sample_2_reads	sample_1_2_reads	sample_2_1_reads	rate
TW037_NA_SG	TW005_NA_TW2	TW_SG	765922	7879697	1045	40	0.0001254813
TW037_NA_SG	TW003_NA_SG	SG	765922	8590414	7839	64	0.0008439553
TW037_NA_SG	TW065_NA_TW2	TW_SG	765922	4722533	686	38	0.0001318958
TW037_NA_SG	TW002_LE2_TW2	TW_SG	765922	7322550	737	32	9.50645e-05
TW037_NA_SG	TW034_NA_SG	SG	765922	10472290	4585	103	0.0004169742
TW037_NA_SG	TW046_NA_SG	SG	765922	19039325	44414	180	0.0022465671
TW037_NA_SG	TW013_NA_SG	SG	765922	15934135	7654	56	0.000461462
TW037_NA_SG	TW067_NA_TW2	TW_SG	765922	7962060	889	129	0.0001166227
TW037_NA_SG	TW068_NA_SG	SG	765922	43099079	12701	484	0.000300491
TW037_NA_SG	TW070_NA_TW2	TW_SG	765922	9197066	929	30	9.62469e-05
TW037_NA_SG	TW033_HE4_TW2	TW_SG	765922	4779180	584	10	0.00010711
TW037_NA_SG	TW050_NA_SG	SG	765922	19159765	2906	105	0.0001510886
TW037_NA_SG	TW008_LE3_TW2	TW_SG	765922	5070674	461	39	8.5659e-05
TW037_NA_SG	TW069_NA_SG	SG	765922	9750439	5486	259	0.0005459933
TW027_LE2_TW2	TW010_NA_SG	TW_SG	8985941	9835410	1091	650	9.24927e-05
TW027_LE2_TW2	TW012_HE6_TW2	TW	8985941	6821788	299	714	6.40784e-05
TW027_LE2_TW2	TW064_NA_SG	TW_SG	8985941	8794210	2080	8841	0.0006138472
TW027_LE2_TW2	TW022_NA_SG	TW_SG	8985941	17366833	758	575	5.05803e-05
TW027_LE2_TW2	TW020_NA_TW2	TW	8985941	4397685	155	252	3.04093e-05
TW027_LE2_TW2	TW062_NA_SG	TW_SG	8985941	6473079	3632	2778	0.0004144727
TW027_LE2_TW2	TW009_HE5_TW2	TW	8985941	7880263	1645	1130	0.0001645031
TW027_LE2_TW2	TW023_NA_SG	TW_SG	8985941	16114810	1694	1153	0.00011341
TW027_LE2_TW2	TW056_HE5_TW2	TW	8985941	6579371	306	281	3.77106e-05
TW027_LE2_TW2	TW021_NA_SG	TW_SG	8985941	8747142	2145	1284	0.00019333
TW027_LE2_TW2	TW019_HE6_TW2	TW	8985941	12284818	445	380	3.87841e-05
TW027_LE2_TW2	TW042_NA_SG	TW_SG	8985941	7228124	3345	2382	0.0003530871
TW027_LE2_TW2	TW038_HE4_TW2	TW	8985941	13415352	473	456	4.14691e-05
TW027_LE2_TW2	TW032_NA_SG	TW_SG	8985941	9233880	928	2384	0.000181747
TW027_LE2_TW2	TW028_HE4_TW2	TW	8985941	4887960	1400	383	0.0001284981
TW027_LE2_TW2	TW059_NA_SG	TW_SG	8985941	10426870	808	786	8.21039e-05
TW027_LE2_TW2	TW007_HE5_TW2	TW	8985941	10670199	1265	3357	0.0002350875
TW027_LE2_TW2	TW045_NA_SG	TW_SG	8985941	8025805	1139	745	0.0001107347
TW027_LE2_TW2	TW049_LE3_TW2	TW	8985941	3218913	170	210	3.11341e-05
TW027_LE2_TW2	TW029_NA_SG	TW_SG	8985941	8664545	1033	857	0.0001070677
TW027_LE2_TW2	TW061_NA_SG	TW_SG	8985941	9821601	1058	657	9.11785e-05
TW027_LE2_TW2	TW039_NA_TW2	TW	8985941	6824521	472	305	4.91422e-05
TW027_LE2_TW2	TW047_HE4_TW2	TW	8985941	9874169	531	454	5.22239e-05
TW027_LE2_TW2	TW051_NA_SG	TW_SG	8985941	10862342	833	820	8.32748e-05
TW027_LE2_TW2	TW071_LE1_TW2	TW	8985941	5113178	175	184	2.54619e-05
TW027_LE2_TW2	TW006_NA_SG	TW_SG	8985941	50696022	8047	4752	0.0002144074
TW027_LE2_TW2	TW063_NA_SG	TW_SG	8985941	7971251	779	634	8.33205e-05
TW027_LE2_TW2	TW005_NA_TW2	TW	8985941	7879697	348	389	4.36964e-05
TW027_LE2_TW2	TW003_NA_SG	TW_SG	8985941	8590414	905	644	8.81219e-05
TW027_LE2_TW2	TW065_NA_TW2	TW	8985941	4722533	197	168	2.66251e-05
TW027_LE2_TW2	TW002_LE2_TW2	LE	8985941	7322550	113263	126152	0.0144679937
TW027_LE2_TW2	TW034_NA_SG	TW_SG	8985941	10472290	2290	1401	0.0001896523
TW027_LE2_TW2	TW046_NA_SG	TW_SG	8985941	19039325	1030	1604	9.39777e-05
TW027_LE2_TW2	TW013_NA_SG	TW_SG	8985941	15934135	729	632	5.46116e-05
TW027_LE2_TW2	TW067_NA_TW2	TW	8985941	7962060	441	884	7.81741e-05
TW027_LE2_TW2	TW068_NA_SG	TW_SG	8985941	43099079	14084	5307	0.0003721565
TW027_LE2_TW2	TW070_NA_TW2	TW	8985941	9197066	736	769	8.27627e-05
TW027_LE2_TW2	TW033_HE4_TW2	TW	8985941	4779180	278	680	6.95913e-05
TW027_LE2_TW2	TW050_NA_SG	TW_SG	8985941	19159765	911	1357	8.05741e-05
TW027_LE2_TW2	TW008_LE3_TW2	TW	8985941	5070674	202	202	2.874e-05
TW027_LE2_TW2	TW069_NA_SG	TW_SG	8985941	9750439	2586	1296	0.0002071475
TW010_NA_SG	TW012_HE6_TW2	TW_SG	9835410	6821788	592	575	7.00548e-05
TW010_NA_SG	TW064_NA_SG	SG	9835410	8794210	2141	1687	0.000205437
TW010_NA_SG	TW022_NA_SG	SG	9835410	17366833	1820	2062	0.0001426884
TW010_NA_SG	TW020_NA_TW2	TW_SG	9835410	4397685	412	538	6.67413e-05
TW010_NA_SG	TW062_NA_SG	SG	9835410	6473079	2360	3236	0.0003430164
TW010_NA_SG	TW009_HE5_TW2	TW_SG	9835410	7880263	5654	2183	0.000442181
TW010_NA_SG	TW023_NA_SG	SG	9835410	16114810	2476	2281	0.0001832789
TW010_NA_SG	TW056_HE5_TW2	TW_SG	9835410	6579371	546	699	7.58405e-05
TW010_NA_SG	TW021_NA_SG	SG	9835410	8747142	2086	2089	0.0002246226
TW010_NA_SG	TW019_HE6_TW2	TW_SG	9835410	12284818	1010	1234	0.0001014353
TW010_NA_SG	TW042_NA_SG	SG	9835410	7228124	2831	1954	0.0002803439
TW010_NA_SG	TW038_HE4_TW2	TW_SG	9835410	13415352	1883	1586	0.0001491771
TW010_NA_SG	TW032_NA_SG	SG	9835410	9233880	1673	1713	0.0001775314
TW010_NA_SG	TW028_HE4_TW2	TW_SG	9835410	4887960	377	527	6.13952e-05
TW010_NA_SG	TW059_NA_SG	SG	9835410	10426870	1439	1607	0.0001503059
TW010_NA_SG	TW007_HE5_TW2	TW_SG	9835410	10670199	919	1396	0.0001128831
TW010_NA_SG	TW045_NA_SG	SG	9835410	8025805	1741	2095	0.0002147209
TW010_NA_SG	TW049_LE3_TW2	TW_SG	9835410	3218913	249	310	4.28192e-05
TW010_NA_SG	TW029_NA_SG	SG	9835410	8664545	1667	1976	0.0001968806
TW010_NA_SG	TW061_NA_SG	SG	9835410	9821601	2964	2151	0.0002601448
TW010_NA_SG	TW039_NA_TW2	TW_SG	9835410	6824521	2200	715	0.0001749401
TW010_NA_SG	TW047_HE4_TW2	TW_SG	9835410	9874169	1245	1157	0.0001218548
TW010_NA_SG	TW051_NA_SG	SG	9835410	10862342	3623	4309	0.0003830832
TW010_NA_SG	TW071_LE1_TW2	TW_SG	9835410	5113178	538	814	9.04351e-05
TW010_NA_SG	TW006_NA_SG	SG	9835410	50696022	17151	10362	0.0004543176
TW010_NA_SG	TW063_NA_SG	SG	9835410	7971251	1235	1381	0.0001468897
TW010_NA_SG	TW005_NA_TW2	TW_SG	9835410	7879697	702	876	8.90685e-05
TW010_NA_SG	TW003_NA_SG	SG	9835410	8590414	1423	1670	0.000167834
TW010_NA_SG	TW065_NA_TW2	TW_SG	9835410	4722533	381	498	6.03757e-05
TW010_NA_SG	TW002_LE2_TW2	TW_SG	9835410	7322550	666	946	9.39417e-05
TW010_NA_SG	TW034_NA_SG	SG	9835410	10472290	4335	3929	0.0004067737
TW010_NA_SG	TW046_NA_SG	SG	9835410	19039325	1783	2381	0.0001441883
TW010_NA_SG	TW013_NA_SG	SG	9835410	15934135	2449	1866	0.0001674176
TW010_NA_SG	TW067_NA_TW2	TW_SG	9835410	7962060	1052	1296	0.0001319114
TW010_NA_SG	TW068_NA_SG	SG	9835410	43099079	9502	8800	0.0003456286
TW010_NA_SG	TW070_NA_TW2	TW_SG	9835410	9197066	950	1085	0.000106911
TW010_NA_SG	TW033_HE4_TW2	TW_SG	9835410	4779180	765	774	0.0001052946
TW010_NA_SG	TW050_NA_SG	SG	9835410	19159765	1586	1981	0.0001230053
TW010_NA_SG	TW008_LE3_TW2	TW_SG	9835410	5070674	389	561	6.37283e-05
TW010_NA_SG	TW069_NA_SG	SG	9835410	9750439	3314	2567	0.0003001776
TW012_HE6_TW2	TW064_NA_SG	TW_SG	6821788	8794210	1506	2840	0.0002782269
TW012_HE6_TW2	TW022_NA_SG	TW_SG	6821788	17366833	880	782	6.87052e-05
TW012_HE6_TW2	TW020_NA_TW2	TW	6821788	4397685	227	406	5.64165e-05
TW012_HE6_TW2	TW062_NA_SG	TW_SG	6821788	6473079	1409	2076	0.0002620625
TW012_HE6_TW2	TW009_HE5_TW2	TW	6821788	7880263	248	382	4.28493e-05
TW012_HE6_TW2	TW023_NA_SG	TW_SG	6821788	16114810	9366	1365	0.0004676361
TW012_HE6_TW2	TW056_HE5_TW2	TW	6821788	6579371	5828	3132	0.0006681521
TW012_HE6_TW2	TW021_NA_SG	TW_SG	6821788	8747142	1066	1073	0.0001373701
TW012_HE6_TW2	TW019_HE6_TW2	HE	6821788	12284818	65475	62417	0.0066490947
TW012_HE6_TW2	TW042_NA_SG	TW_SG	6821788	7228124	977	1130	0.0001499428
TW012_HE6_TW2	TW038_HE4_TW2	TW	6821788	13415352	342	490	4.11108e-05
TW012_HE6_TW2	TW032_NA_SG	TW_SG	6821788	9233880	729	3942	0.0002908406
TW012_HE6_TW2	TW028_HE4_TW2	TW	6821788	4887960	691	177	7.41207e-05
TW012_HE6_TW2	TW059_NA_SG	TW_SG	6821788	10426870	1098	494	9.22885e-05
TW012_HE6_TW2	TW007_HE5_TW2	TW	6821788	10670199	2065	412	0.0001415876
TW012_HE6_TW2	TW045_NA_SG	TW_SG	6821788	8025805	583	509	7.35418e-05
TW012_HE6_TW2	TW049_LE3_TW2	TW	6821788	3218913	98	141	2.38025e-05
TW012_HE6_TW2	TW029_NA_SG	TW_SG	6821788	8664545	587	598	7.65132e-05
TW012_HE6_TW2	TW061_NA_SG	TW_SG	6821788	9821601	765	597	8.18275e-05
TW012_HE6_TW2	TW039_NA_TW2	TW	6821788	6824521	140	322	3.38541e-05
TW012_HE6_TW2	TW047_HE4_TW2	TW	6821788	9874169	335	302	3.81514e-05
TW012_HE6_TW2	TW051_NA_SG	TW_SG	6821788	10862342	754	679	8.10265e-05
TW012_HE6_TW2	TW071_LE1_TW2	TW	6821788	5113178	104	131	1.96896e-05
TW012_HE6_TW2	TW006_NA_SG	TW_SG	6821788	50696022	3378	3199	0.0001143341
TW012_HE6_TW2	TW063_NA_SG	TW_SG	6821788	7971251	661	698	9.1859e-05
TW012_HE6_TW2	TW005_NA_TW2	TW	6821788	7879697	257	411	4.54355e-05
TW012_HE6_TW2	TW003_NA_SG	TW_SG	6821788	8590414	760	691	9.41373e-05
TW012_HE6_TW2	TW065_NA_TW2	TW	6821788	4722533	257	263	4.50417e-05
TW012_HE6_TW2	TW002_LE2_TW2	TW	6821788	7322550	281	330	4.31956e-05
TW012_HE6_TW2	TW034_NA_SG	TW_SG	6821788	10472290	2139	821	0.0001711275
TW012_HE6_TW2	TW046_NA_SG	TW_SG	6821788	19039325	542	608	4.44663e-05
TW012_HE6_TW2	TW013_NA_SG	TW_SG	6821788	15934135	481	633	4.89518e-05
TW012_HE6_TW2	TW067_NA_TW2	TW	6821788	7962060	5797	1118	0.0004675215
TW012_HE6_TW2	TW068_NA_SG	TW_SG	6821788	43099079	6224	3135	0.0001874415
TW012_HE6_TW2	TW070_NA_TW2	TW	6821788	9197066	243	257	3.12122e-05
TW012_HE6_TW2	TW033_HE4_TW2	TW	6821788	4779180	549	204	6.49041e-05
TW012_HE6_TW2	TW050_NA_SG	TW_SG	6821788	19159765	438	464	3.47157e-05
TW012_HE6_TW2	TW008_LE3_TW2	TW	6821788	5070674	178	215	3.3045e-05
TW012_HE6_TW2	TW069_NA_SG	TW_SG	6821788	9750439	1295	772	0.0001247111
TW064_NA_SG	TW022_NA_SG	SG	8794210	17366833	1692	3877	0.0002128284
TW064_NA_SG	TW020_NA_TW2	TW_SG	8794210	4397685	386	996	0.0001047503
TW064_NA_SG	TW062_NA_SG	SG	8794210	6473079	2560	5176	0.0005064476
TW064_NA_SG	TW009_HE5_TW2	TW_SG	8794210	7880263	795	2095	0.0001732887
TW064_NA_SG	TW023_NA_SG	SG	8794210	16114810	2713	3402	0.0002454331
TW064_NA_SG	TW056_HE5_TW2	TW_SG	8794210	6579371	5299	3421	0.0005668852
TW064_NA_SG	TW021_NA_SG	SG	8794210	8747142	2041	2916	0.0002825095
TW064_NA_SG	TW019_HE6_TW2	TW_SG	8794210	12284818	1077	2542	0.0001716577
TW064_NA_SG	TW042_NA_SG	SG	8794210	7228124	2311	3403	0.0003565
TW064_NA_SG	TW038_HE4_TW2	TW_SG	8794210	13415352	2996	2316	0.000239119
TW064_NA_SG	TW032_NA_SG	SG	8794210	9233880	2218	2878	0.0002825901
TW064_NA_SG	TW028_HE4_TW2	TW_SG	8794210	4887960	802	1513	0.0001691696
TW064_NA_SG	TW059_NA_SG	SG	8794210	10426870	1454	2674	0.000214718
TW064_NA_SG	TW007_HE5_TW2	TW_SG	8794210	10670199	1881	7729	0.000493478
TW064_NA_SG	TW045_NA_SG	SG	8794210	8025805	1488	1977	0.0002059621
TW064_NA_SG	TW049_LE3_TW2	TW_SG	8794210	3218913	1971	843	0.0002341889
TW064_NA_SG	TW029_NA_SG	SG	8794210	8664545	1317	2208	0.0002018636
TW064_NA_SG	TW061_NA_SG	SG	8794210	9821601	1628	2104	0.0002004345
TW064_NA_SG	TW039_NA_TW2	TW_SG	8794210	6824521	593	1282	0.0001200337
TW064_NA_SG	TW047_HE4_TW2	TW_SG	8794210	9874169	2367	2136	0.0002411518
TW064_NA_SG	TW051_NA_SG	SG	8794210	10862342	1683	2786	0.0002273025
TW064_NA_SG	TW071_LE1_TW2	TW_SG	8794210	5113178	498	1083	0.0001136676
TW064_NA_SG	TW006_NA_SG	SG	8794210	50696022	7470	12983	0.0003436861
TW064_NA_SG	TW063_NA_SG	SG	8794210	7971251	1289	2115	0.0002029952
TW064_NA_SG	TW005_NA_TW2	TW_SG	8794210	7879697	746	1556	0.0001380409
TW064_NA_SG	TW003_NA_SG	SG	8794210	8590414	1378	2231	0.0002075541
TW064_NA_SG	TW065_NA_TW2	TW_SG	8794210	4722533	465	1031	0.0001106653
TW064_NA_SG	TW002_LE2_TW2	TW_SG	8794210	7322550	731	1610	0.0001452314
TW064_NA_SG	TW034_NA_SG	SG	8794210	10472290	2916	3414	0.0003284416
TW064_NA_SG	TW046_NA_SG	SG	8794210	19039325	2034	4876	0.0002482
TW064_NA_SG	TW013_NA_SG	SG	8794210	15934135	1706	3713	0.0002190932
TW064_NA_SG	TW067_NA_TW2	TW_SG	8794210	7962060	956	2507	0.0002066262
TW064_NA_SG	TW068_NA_SG	SG	8794210	43099079	10461	12059	0.0004337792
TW064_NA_SG	TW070_NA_TW2	TW_SG	8794210	9197066	1432	2165	0.0001998902
TW064_NA_SG	TW033_HE4_TW2	TW_SG	8794210	4779180	517	1149	0.000122725
TW064_NA_SG	TW050_NA_SG	SG	8794210	19159765	1969	4676	0.0002376556
TW064_NA_SG	TW008_LE3_TW2	TW_SG	8794210	5070674	416	923	9.65655e-05
TW064_NA_SG	TW069_NA_SG	SG	8794210	9750439	2200	2752	0.0002669599
TW022_NA_SG	TW020_NA_TW2	TW_SG	17366833	4397685	439	1015	6.68015e-05
TW022_NA_SG	TW062_NA_SG	SG	17366833	6473079	3101	2513	0.000235432
TW022_NA_SG	TW009_HE5_TW2	TW_SG	17366833	7880263	663	783	5.72706e-05
TW022_NA_SG	TW023_NA_SG	SG	17366833	16114810	2668	1990	0.0001391016
TW022_NA_SG	TW056_HE5_TW2	TW_SG	17366833	6579371	573	678	5.22393e-05
TW022_NA_SG	TW021_NA_SG	SG	17366833	8747142	2825	2596	0.0002075469
TW022_NA_SG	TW019_HE6_TW2	TW_SG	17366833	12284818	1220	1968	0.0001075035
TW022_NA_SG	TW042_NA_SG	SG	17366833	7228124	2617	2177	0.00019488
TW022_NA_SG	TW038_HE4_TW2	TW_SG	17366833	13415352	1523	1440	9.62477e-05
TW022_NA_SG	TW032_NA_SG	SG	17366833	9233880	2091	1638	0.0001401645
TW022_NA_SG	TW028_HE4_TW2	TW_SG	17366833	4887960	376	411	3.53619e-05
TW022_NA_SG	TW059_NA_SG	SG	17366833	10426870	1548	3575	0.0001842883
TW022_NA_SG	TW007_HE5_TW2	TW_SG	17366833	10670199	993	1088	7.42177e-05
TW022_NA_SG	TW045_NA_SG	SG	17366833	8025805	1769	1427	0.0001258474
TW022_NA_SG	TW049_LE3_TW2	TW_SG	17366833	3218913	299	345	3.12828e-05
TW022_NA_SG	TW029_NA_SG	SG	17366833	8664545	1689	1679	0.0001293655
TW022_NA_SG	TW061_NA_SG	SG	17366833	9821601	5102	8989	0.0005180033
TW022_NA_SG	TW039_NA_TW2	TW_SG	17366833	6824521	453	489	3.8938e-05
TW022_NA_SG	TW047_HE4_TW2	TW_SG	17366833	9874169	803	1439	8.22956e-05
TW022_NA_SG	TW051_NA_SG	SG	17366833	10862342	1842	1915	0.0001330715
TW022_NA_SG	TW071_LE1_TW2	TW_SG	17366833	5113178	319	523	3.7454e-05
TW022_NA_SG	TW006_NA_SG	SG	17366833	50696022	11861	10179	0.0003237135
TW022_NA_SG	TW063_NA_SG	SG	17366833	7971251	9036	26659	0.0014067671
TW022_NA_SG	TW005_NA_TW2	TW_SG	17366833	7879697	638	2181	0.0001116464
TW022_NA_SG	TW003_NA_SG	SG	17366833	8590414	2796	1700	0.0001731778
TW022_NA_SG	TW065_NA_TW2	TW_SG	17366833	4722533	601	837	6.50949e-05
TW022_NA_SG	TW002_LE2_TW2	TW_SG	17366833	7322550	581	737	5.33804e-05
TW022_NA_SG	TW034_NA_SG	SG	17366833	10472290	3693	2770	0.0002321014
TW022_NA_SG	TW046_NA_SG	SG	17366833	19039325	1846	2354	0.0001153517
TW022_NA_SG	TW013_NA_SG	SG	17366833	15934135	1203	1685	8.67166e-05
TW022_NA_SG	TW067_NA_TW2	TW_SG	17366833	7962060	758	1003	6.95205e-05
TW022_NA_SG	TW068_NA_SG	SG	17366833	43099079	15454	12939	0.0004693499
TW022_NA_SG	TW070_NA_TW2	TW_SG	17366833	9197066	777	927	6.4143e-05
TW022_NA_SG	TW033_HE4_TW2	TW_SG	17366833	4779180	419	360	3.51743e-05
TW022_NA_SG	TW050_NA_SG	SG	17366833	19159765	1752	2600	0.0001191318
TW022_NA_SG	TW008_LE3_TW2	TW_SG	17366833	5070674	503	1205	7.61167e-05
TW022_NA_SG	TW069_NA_SG	SG	17366833	9750439	3317	1961	0.0001945982
TW020_NA_TW2	TW062_NA_SG	TW_SG	4397685	6473079	819	1725	0.0002339674
TW020_NA_TW2	TW009_HE5_TW2	TW	4397685	7880263	222	177	3.24962e-05
TW020_NA_TW2	TW023_NA_SG	TW_SG	4397685	16114810	983	517	7.31208e-05
TW020_NA_TW2	TW056_HE5_TW2	TW	4397685	6579371	221	295	4.70049e-05
TW020_NA_TW2	TW021_NA_SG	TW_SG	4397685	8747142	777	635	0.0001074071
TW020_NA_TW2	TW019_HE6_TW2	TW	4397685	12284818	1956	753	0.0001623593
TW020_NA_TW2	TW042_NA_SG	TW_SG	4397685	7228124	909	482	0.0001196332
TW020_NA_TW2	TW038_HE4_TW2	TW	4397685	13415352	236	307	3.04823e-05
TW020_NA_TW2	TW032_NA_SG	TW_SG	4397685	9233880	517	331	6.22046e-05
TW020_NA_TW2	TW028_HE4_TW2	TW	4397685	4887960	125	114	2.57379e-05
TW020_NA_TW2	TW059_NA_SG	TW_SG	4397685	10426870	596	359	6.44159e-05
TW020_NA_TW2	TW007_HE5_TW2	TW	4397685	10670199	244	307	3.65665e-05
TW020_NA_TW2	TW045_NA_SG	TW_SG	4397685	8025805	479	322	6.44704e-05
TW020_NA_TW2	TW049_LE3_TW2	TW	4397685	3218913	103	93	2.57326e-05
TW020_NA_TW2	TW029_NA_SG	TW_SG	4397685	8664545	1121	481	0.0001226286
TW020_NA_TW2	TW061_NA_SG	TW_SG	4397685	9821601	3708	324	0.0002834781
TW020_NA_TW2	TW039_NA_TW2	TW	4397685	6824521	141	126	2.37915e-05
TW020_NA_TW2	TW047_HE4_TW2	TW	4397685	9874169	234	215	3.14595e-05
TW020_NA_TW2	TW051_NA_SG	TW_SG	4397685	10862342	493	438	6.10053e-05
TW020_NA_TW2	TW071_LE1_TW2	TW	4397685	5113178	124	111	2.47079e-05
TW020_NA_TW2	TW006_NA_SG	TW_SG	4397685	50696022	3031	2044	9.21072e-05
TW020_NA_TW2	TW063_NA_SG	TW_SG	4397685	7971251	895	466	0.0001100216
TW020_NA_TW2	TW005_NA_TW2	TW	4397685	7879697	149	174	2.63078e-05
TW020_NA_TW2	TW003_NA_SG	TW_SG	4397685	8590414	647	464	8.55325e-05
TW020_NA_TW2	TW065_NA_TW2	TW	4397685	4722533	148	134	3.09193e-05
TW020_NA_TW2	TW002_LE2_TW2	TW	4397685	7322550	615	348	8.21588e-05
TW020_NA_TW2	TW034_NA_SG	TW_SG	4397685	10472290	1085	467	0.0001043605
TW020_NA_TW2	TW046_NA_SG	TW_SG	4397685	19039325	460	432	3.8058e-05
TW020_NA_TW2	TW013_NA_SG	TW_SG	4397685	15934135	459	429	4.36734e-05
TW020_NA_TW2	TW067_NA_TW2	TW	4397685	7962060	1536	312	0.0001494952
TW020_NA_TW2	TW068_NA_SG	TW_SG	4397685	43099079	4329	2097	0.0001352751
TW020_NA_TW2	TW070_NA_TW2	TW	4397685	9197066	541	163	5.1782e-05
TW020_NA_TW2	TW033_HE4_TW2	TW	4397685	4779180	230	169	4.3477e-05
TW020_NA_TW2	TW050_NA_SG	TW_SG	4397685	19159765	644	409	4.46972e-05
TW020_NA_TW2	TW008_LE3_TW2	TW	4397685	5070674	394	134	5.57615e-05
TW020_NA_TW2	TW069_NA_SG	TW_SG	4397685	9750439	1014	574	0.0001122284
TW062_NA_SG	TW009_HE5_TW2	TW_SG	6473079	7880263	1467	1063	0.0001762345
TW062_NA_SG	TW023_NA_SG	SG	6473079	16114810	5658	3917	0.0004237201
TW062_NA_SG	TW056_HE5_TW2	TW_SG	6473079	6579371	1510	1151	0.0002038282
TW062_NA_SG	TW021_NA_SG	SG	6473079	8747142	3493	3124	0.0004345616
TW062_NA_SG	TW019_HE6_TW2	TW_SG	6473079	12284818	3300	3108	0.0003414994
TW062_NA_SG	TW042_NA_SG	SG	6473079	7228124	5974	3671	0.0007034575
TW062_NA_SG	TW038_HE4_TW2	TW_SG	6473079	13415352	2692	2592	0.0002656115
TW062_NA_SG	TW032_NA_SG	SG	6473079	9233880	3000	2363	0.0003413244
TW062_NA_SG	TW028_HE4_TW2	TW_SG	6473079	4887960	1568	1104	0.0002351344
TW062_NA_SG	TW059_NA_SG	SG	6473079	10426870	4021	3361	0.0004366153
TW062_NA_SG	TW007_HE5_TW2	TW_SG	6473079	10670199	2868	3515	0.0003721939
TW062_NA_SG	TW045_NA_SG	SG	6473079	8025805	2564	2002	0.0003148216
TW062_NA_SG	TW049_LE3_TW2	TW_SG	6473079	3218913	2193	1304	0.0003606832
TW062_NA_SG	TW029_NA_SG	SG	6473079	8664545	2447	2507	0.0003271569
TW062_NA_SG	TW061_NA_SG	SG	6473079	9821601	2983	2577	0.0003410992
TW062_NA_SG	TW039_NA_TW2	TW_SG	6473079	6824521	1649	1979	0.0002727567
TW062_NA_SG	TW047_HE4_TW2	TW_SG	6473079	9874169	2354	1924	0.0002616269
TW062_NA_SG	TW051_NA_SG	SG	6473079	10862342	7924	8771	0.0009621304
TW062_NA_SG	TW071_LE1_TW2	TW_SG	6473079	5113178	7361	1345	0.0007508432
TW062_NA_SG	TW006_NA_SG	SG	6473079	50696022	17916	12169	0.000525969
TW062_NA_SG	TW063_NA_SG	SG	6473079	7971251	2078	2360	0.0003071542
TW062_NA_SG	TW005_NA_TW2	TW_SG	6473079	7879697	2142	1645	0.0002637817
TW062_NA_SG	TW003_NA_SG	SG	6473079	8590414	1857	2147	0.0002657375
TW062_NA_SG	TW065_NA_TW2	TW_SG	6473079	4722533	924	970	0.0001691448
TW062_NA_SG	TW002_LE2_TW2	TW_SG	6473079	7322550	1915	1897	0.000276243
TW062_NA_SG	TW034_NA_SG	SG	6473079	10472290	5707	4912	0.0006262684
TW062_NA_SG	TW046_NA_SG	SG	6473079	19039325	4122	5598	0.000380846
TW062_NA_SG	TW013_NA_SG	SG	6473079	15934135	3791	3147	0.0003095365
TW062_NA_SG	TW067_NA_TW2	TW_SG	6473079	7962060	3787	2846	0.0004592926
TW062_NA_SG	TW068_NA_SG	SG	6473079	43099079	17892	17625	0.0007159577
TW062_NA_SG	TW070_NA_TW2	TW_SG	6473079	9197066	3370	2448	0.0003711414
TW062_NA_SG	TW033_HE4_TW2	TW_SG	6473079	4779180	968	913	0.0001671384
TW062_NA_SG	TW050_NA_SG	SG	6473079	19159765	7555	6819	0.0005604506
TW062_NA_SG	TW008_LE3_TW2	TW_SG	6473079	5070674	1743	1544	0.0002846616
TW062_NA_SG	TW069_NA_SG	SG	6473079	9750439	4714	2986	0.0004743944
TW009_HE5_TW2	TW023_NA_SG	TW_SG	7880263	16114810	1154	807	8.17184e-05
TW009_HE5_TW2	TW056_HE5_TW2	HE	7880263	6579371	63999	56728	0.0082801104
TW009_HE5_TW2	TW021_NA_SG	TW_SG	7880263	8747142	1138	1147	0.0001374048
TW009_HE5_TW2	TW019_HE6_TW2	TW	7880263	12284818	606	1093	8.42474e-05
TW009_HE5_TW2	TW042_NA_SG	TW_SG	7880263	7228124	1426	941	0.0001566434
TW009_HE5_TW2	TW038_HE4_TW2	TW	7880263	13415352	558	596	5.41866e-05
TW009_HE5_TW2	TW032_NA_SG	TW_SG	7880263	9233880	2998	65569	0.0039904648
TW009_HE5_TW2	TW028_HE4_TW2	TW	7880263	4887960	188	170	2.80375e-05
TW009_HE5_TW2	TW059_NA_SG	TW_SG	7880263	10426870	635	534	6.38508e-05
TW009_HE5_TW2	TW007_HE5_TW2	HE	7880263	10670199	65956	60623	0.0067772512
TW009_HE5_TW2	TW045_NA_SG	TW_SG	7880263	8025805	2093	717	0.0001766309
TW009_HE5_TW2	TW049_LE3_TW2	TW	7880263	3218913	138	166	2.73886e-05
TW009_HE5_TW2	TW029_NA_SG	TW_SG	7880263	8664545	772	624	8.43698e-05
TW009_HE5_TW2	TW061_NA_SG	TW_SG	7880263	9821601	881	584	8.27527e-05
TW009_HE5_TW2	TW039_NA_TW2	TW	7880263	6824521	1701	287	0.0001351758
TW009_HE5_TW2	TW047_HE4_TW2	TW	7880263	9874169	352	372	4.07768e-05
TW009_HE5_TW2	TW051_NA_SG	TW_SG	7880263	10862342	1008	1279	0.0001220065
TW009_HE5_TW2	TW071_LE1_TW2	TW	7880263	5113178	171	204	2.88598e-05
TW009_HE5_TW2	TW006_NA_SG	TW_SG	7880263	50696022	23217	4457	0.0004722206
TW009_HE5_TW2	TW063_NA_SG	TW_SG	7880263	7971251	748	793	9.72052e-05
